Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B,Combustivel
27,Mitsubishi,1110,L200 TRITON,2017,L200 Triton 2.4 HLS Chrome Edition (Flex),22696,Álcool,Gasolina,6,N/D,8,N/D,27-1110-2017,27-1110-22696-2017,FLEX
4,BMW,2805,X7,2021,X7 M50i 4.4,30616,Gasolina,N/D,6,N/D,7.6,N/D,4-2805-2021,4-2805-30616-2021,GASOLINA
27,Mitsubishi,1110,L200 TRITON,2022,L200 Triton 2.4 HLS (Flex),17638,Álcool,Gasolina,6,N/D,8,N/D,27-1110-2022,27-1110-17638-2022,FLEX
27,Mitsubishi,1110,L200 TRITON,2016,L200 Triton HLS 2.4 (Flex),22188,Álcool,Gasolina,6,N/D,8,N/D,27-1110-2016,27-1110-22188-2016,FLEX
15,Ford,607,ECOSPORT,2021,Ecosport 2.0 Storm 4WD (Aut),30328,Álcool,Gasolina,6,8.5,8,11.4,15-607-2021,15-607-30328-2021,FLEX
20,Kia,674,SPORTAGE,2022,Sportage 2.0 EX P.264 (Aut),31178,Álcool,Gasolina,6,8.6,7.5,10.6,20-674-2022,20-674-31178-2022,FLEX
30,Porsche,1053,PANAMERA,2009,Panamera 4.8 4S 4WD,7797,Gasolina,N/D,6,N/D,12.3,N/D,30-1053-2009,30-1053-7797-2009,GASOLINA
36,Volkswagen,777,KOMBI FURGÃO,2014,Kombi Furgão 1.4 (Flex),14971,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-777-2014,36-777-14971-2014,FLEX
36,Volkswagen,776,KOMBI,2013,Kombi Standard 1.4 (Flex),13948,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-2013,36-776-13948-2013,FLEX
36,Volkswagen,777,KOMBI FURGÃO,2013,Kombi Furgão 1.4 (Flex),13946,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-777-2013,36-777-13946-2013,FLEX
36,Volkswagen,776,KOMBI,1977,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1977,36-776-15299-1977,FLEX
36,Volkswagen,776,KOMBI,1976,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1976,36-776-15299-1976,FLEX
36,Volkswagen,776,KOMBI,1978,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1978,36-776-15299-1978,FLEX
36,Volkswagen,776,KOMBI,1979,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1979,36-776-15299-1979,FLEX
36,Volkswagen,776,KOMBI,1980,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1980,36-776-15299-1980,FLEX
36,Volkswagen,776,KOMBI,2014,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-2014,36-776-15299-2014,FLEX
36,Volkswagen,776,KOMBI,1975,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1975,36-776-15299-1975,FLEX
36,Volkswagen,776,KOMBI,1974,Kombi Standard 1.4 (Flex),15299,Álcool,Gasolina,5.7,N/D,6.1,N/D,36-776-1974,36-776-15299-1974,FLEX
30,Porsche,735,CAYENNE,2002,Cayenne 4.5 V8,3465,Gasolina,N/D,5.6,N/D,9.4,N/D,30-735-2002,30-735-3465-2002,GASOLINA
29,Peugeot,2249,408,2016,408 Allure 2.0 16V (Aut) (Flex),23462,Álcool,Gasolina,5.6,8.2,7.8,11.1,29-2249-2016,29-2249-23462-2016,FLEX
30,Porsche,735,CAYENNE,2006,Cayenne S 4.5 V8,20541,Gasolina,N/D,5.6,N/D,9.4,N/D,30-735-2006,30-735-20541-2006,GASOLINA
29,Peugeot,2249,408,2015,408 Allure 2.0 16V (Aut) (Flex),22303,Álcool,Gasolina,5.6,8.2,7.8,11.1,29-2249-2015,29-2249-22303-2015,FLEX
5,Chevrolet,560,S10 CABINE DUPLA,2022,S10 2.5 Advantage Cabine Dupla (Flex),31142,Álcool,Gasolina,5.6,8.4,6.4,9.5,5-560-2022,5-560-31142-2022,FLEX
27,Mitsubishi,875,PAJERO FULL,2015,Pajero Full HPE 3.8 3p,21900,Gasolina,N/D,5.6,N/D,7,N/D,27-875-2015,27-875-21900-2015,GASOLINA
27,Mitsubishi,875,PAJERO FULL,2016,Pajero Full 3.8 V6 3D HPE 4WD,22697,Gasolina,N/D,5.6,N/D,7,N/D,27-875-2016,27-875-22697-2016,GASOLINA
27,Mitsubishi,875,PAJERO FULL,2014,Pajero Full HPE 3.8 3p,15519,Gasolina,N/D,5.6,N/D,7,N/D,27-875-2014,27-875-15519-2014,GASOLINA
30,Porsche,735,CAYENNE,2010,Cayenne 3.6 V6 Sport,5996,Gasolina,N/D,5.4,N/D,9.3,N/D,30-735-2010,30-735-5996-2010,GASOLINA
30,Porsche,735,CAYENNE,2009,Cayenne Premium 3.6 V6,7789,Gasolina,N/D,5.4,N/D,9.3,N/D,30-735-2009,30-735-7789-2009,GASOLINA
30,Porsche,1053,PANAMERA,2010,Panamera 4.8 S 4WD,6273,Gasolina,N/D,5.3,N/D,11.2,N/D,30-1053-2010,30-1053-6273-2010,GASOLINA
27,Mitsubishi,875,PAJERO FULL,2019,Pajero Full 3.8 V6 3D HPE 4WD,29027,Gasolina,N/D,5.3,N/D,6.7,N/D,27-875-2019,27-875-29027-2019,GASOLINA
24,Maserati,934,GRANTURISMO,2016,GranTurismo 4.7 V8 S,26043,Gasolina,N/D,5.2,N/D,7.1,N/D,24-934-2016,24-934-26043-2016,GASOLINA
24,Maserati,1094,GRANCABRIO,2016,GranCabrio 4.7 V8,26040,Gasolina,N/D,5.2,N/D,7.1,N/D,24-1094-2016,24-1094-26040-2016,GASOLINA
24,Maserati,305,QUATTROPORTE,2016,Quattroporte 3.8 V8 GTS,26044,Gasolina,N/D,5,N/D,6.8,N/D,24-305-2016,24-305-26044-2016,GASOLINA
27,Mitsubishi,1110,L200 TRITON,2022,L200 Triton 3.5 V6 HPE Auto 4WD (Flex),22195,Álcool,Gasolina,5,N/D,7,N/D,27-1110-2022,27-1110-22195-2022,FLEX
33,Subaru,944,TRIBECA,2011,Tribeca 3.6 Lux. Pack (Aut),12356,Gasolina,N/D,5,N/D,7,N/D,33-944-2011,33-944-12356-2011,GASOLINA
5,Chevrolet,560,S10 CABINE DUPLA,2022,S10 2.5 LTZ Cabine Dupla 4WD (Flex) (Aut),31143,Álcool,Gasolina,5,7.4,6.2,9,5-560-2022,5-560-31143-2022,FLEX
27,Mitsubishi,1110,L200 TRITON,2022,L200 Triton 3.5 V6 HPE 4WD (Flex) (Aut),17645,Álcool,Gasolina,5,N/D,7,N/D,27-1110-2022,27-1110-17645-2022,FLEX
40,Outras,765,SW4,2014,Hilux SW4 2.7 4x2 SR2 (Flex),15843,Álcool,Gasolina,5,N/D,6.1,N/D,40-765-2014,40-765-15843-2014,FLEX
40,Outras,765,SW4,2013,Hilux SW4 SR 2.7 4x2 (Flex),15714,Álcool,Gasolina,5,N/D,6.1,N/D,40-765-2013,40-765-15714-2013,FLEX
40,Outras,765,SW4,2021,SW4 2.7 SR Auto,30649,Álcool,Gasolina,4.9,7.1,5.9,8.5,40-765-2021,40-765-30649-2021,FLEX
30,Porsche,420,911,2002,911 GT3,20561,Gasolina,N/D,4.9,N/D,11.4,N/D,30-420-2002,30-420-20561-2002,GASOLINA
238,Rolls-Royce,2437,GHOST,2011,Ghost 6.6 V12,14636,N/D,N/D,4.8,N/D,7,N/D,238-2437-2011,238-2437-14636-2011,N/D
238,Rolls-Royce,2437,GHOST,2015,Ghost 6.6 V12,25962,Gasolina,N/D,4.8,N/D,7,N/D,238-2437-2015,238-2437-25962-2015,GASOLINA
238,Rolls-Royce,2437,GHOST,2016,Ghost 6.6 V12,25961,Gasolina,N/D,4.8,N/D,7,N/D,238-2437-2016,238-2437-25961-2016,GASOLINA
238,Rolls-Royce,2437,GHOST,2013,Ghost 6.6 V12,14636,N/D,N/D,4.8,N/D,7,N/D,238-2437-2013,238-2437-14636-2013,N/D
238,Rolls-Royce,2437,GHOST,2012,Ghost 6.6 V12,14636,N/D,N/D,4.8,N/D,7,N/D,238-2437-2012,238-2437-14636-2012,N/D
40,Outras,765,SW4,2018,SW4 2.7 SR 4x2 (Flex),28219,Álcool,Gasolina,4.6,6.7,5.6,8.2,40-765-2018,40-765-28219-2018,FLEX
35,Toyota,763,HILUX CABINE DUPLA,2019,Hilux 2.7 CD SR,29161,Álcool,Gasolina,4.6,6.6,5.6,8,35-763-2019,35-763-29161-2019,FLEX
35,Toyota,763,HILUX CABINE DUPLA,2020,Hilux 2.7 CD SR,29756,Álcool,Gasolina,4.6,6.6,5.6,8,35-763-2020,35-763-29756-2020,FLEX
40,Outras,765,SW4,2019,SW4 2.7 SR 4x2 (Flex),28591,Álcool,Gasolina,4.6,6.7,5.6,8.2,40-765-2019,40-765-28591-2019,FLEX
35,Toyota,763,HILUX CABINE DUPLA,2021,Hilux 2.7 CD SR (Aut),30688,Álcool,Gasolina,4.6,6.6,5.6,8,35-763-2021,35-763-30688-2021,FLEX
40,Outras,765,SW4,2020,SW4 2.7 SR,29747,Álcool,Gasolina,4.6,6.7,5.6,8.2,40-765-2020,40-765-29747-2020,FLEX
30,Porsche,735,CAYENNE,2005,Cayenne Turbo S 4.5 V8,20542,Gasolina,N/D,4.6,N/D,8.4,N/D,30-735-2005,30-735-20542-2005,GASOLINA
18,Jaguar,2745,E-PACE,2020,E-Pace P250 S 2.0 4WD,29983,Álcool,Gasolina,4.6,7.4,6,9.1,18-2745-2020,18-2745-29983-2020,FLEX
40,Outras,763,HILUX CABINE DUPLA,2021,Hilux 2.7 CD SR (Aut),30688,Álcool,Gasolina,4.6,6.6,5.6,8,40-763-2021,40-763-30688-2021,FLEX
40,Outras,763,HILUX CABINE DUPLA,2020,Hilux 2.7 CD SR,29756,Álcool,Gasolina,4.6,6.6,5.6,8,40-763-2020,40-763-29756-2020,FLEX
40,Outras,763,HILUX CABINE DUPLA,2019,Hilux 2.7 CD SR,29161,Álcool,Gasolina,4.6,6.6,5.6,8,40-763-2019,40-763-29161-2019,FLEX
22,Land Rover,2326,RANGE ROVER EVOQUE,2021,Range Rover Evoque 2.0 SI4 R-Dynamic SE 4WD,30743,Álcool,Gasolina,4.4,7.7,6.5,9.4,22-2326-2021,22-2326-30743-2021,FLEX
104,Bentley,2686,MULSANNE,2016,Mulsanne 6.8 V8,25880,Gasolina,N/D,4.4,N/D,10.1,N/D,104-2686-2016,104-2686-25880-2016,GASOLINA
22,Land Rover,2637,DISCOVERY SPORT,2021,Discovery Sport 2.0 Si4 S 4WD,30733,Álcool,Gasolina,4.1,7,5.8,8.4,22-2637-2021,22-2637-30733-2021,FLEX
27,Mitsubishi,1110,L200 TRITON,2015,L200 Triton GL 2.4 (Flex),17637,Álcool,Gasolina,4,6.1,4.9,7.2,27-1110-2015,27-1110-17637-2015,FLEX
27,Mitsubishi,1110,L200 TRITON,2022,L200 Triton GL 2.4 (Flex),17637,Álcool,Gasolina,4,6.1,4.9,7.2,27-1110-2022,27-1110-17637-2022,FLEX
52,Lamborghini,2330,AVENTADOR,2016,Aventador LP700-4 Roadster 6.5 V12,25971,Gasolina,N/D,3.3,N/D,6.8,N/D,52-2330-2016,52-2330-25971-2016,GASOLINA
38,Volvo,994,XC60,2020,XC60 2.0 T8 Momentum AWD,30083,Híbrido / Elétrico,Gasolina,19.2,N/D,20,N/D,38-994-2020,38-994-30083-2020,GASOLINA
40,Outras,2435,PRIUS,2019,Prius 1.8 High (Aut),29824,Híbrido / Elétrico,Gasolina,18.9,18.9,17,17,40-2435-2019,40-2435-29824-2019,GASOLINA
40,Outras,2435,PRIUS,2020,Prius 1.8 High (Aut),30312,Híbrido / Elétrico,Gasolina,18.9,18.9,17,17,40-2435-2020,40-2435-30312-2020,GASOLINA
35,Toyota,2435,PRIUS,2020,Prius 1.8 High (Aut),30312,Híbrido / Elétrico,Gasolina,18.9,18.9,17,17,35-2435-2020,35-2435-30312-2020,GASOLINA
35,Toyota,2435,PRIUS,2019,Prius 1.8 High (Aut),29824,Híbrido / Elétrico,Gasolina,18.9,18.9,17,17,35-2435-2019,35-2435-29824-2019,GASOLINA
29,Peugeot,2743,EXPERT,2018,Expert 1.6 HDi Business,28262,Diesel,N/D,18.2,N/D,20.4,N/D,29-2743-2018,29-2743-28262-2018,DIESEL
30,Porsche,1053,PANAMERA,2019,Panamera 2.9 4 E-Hybrid Executive,30231,Híbrido / Elétrico,Gasolina,17.8,N/D,25.7,N/D,30-1053-2019,30-1053-30231-2019,GASOLINA
30,Porsche,1053,PANAMERA,2020,Panamera 2.9 4 E-Hybrid,30230,Híbrido / Elétrico,Gasolina,17.8,N/D,25.7,N/D,30-1053-2020,30-1053-30230-2020,GASOLINA
23,Lexus,2781,UX 250,2019,UX 250H 2.0 Dynamic,29462,Híbrido / Elétrico,Gasolina,16.7,N/D,14.7,N/D,23-2781-2019,23-2781-29462-2019,GASOLINA
23,Lexus,266,ES 300,2019,ES 300h 2.5 (Aut),29676,Híbrido / Elétrico,Gasolina,16.3,N/D,15.5,N/D,23-266-2019,23-266-29676-2019,GASOLINA
23,Lexus,2504,CT 200H,2019,CT 200h Luxury 1.8,28207,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,23-2504-2019,23-2504-28207-2019,GASOLINA
35,Toyota,2435,PRIUS,2015,Prius 1.8 VVT-I,22493,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,35-2435-2015,35-2435-22493-2015,GASOLINA
35,Toyota,2435,PRIUS,2016,Prius 1.8 VVT-I (Aut),26129,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,35-2435-2016,35-2435-26129-2016,GASOLINA
35,Toyota,2435,PRIUS,2017,Prius 1.8 VVT-I High (Aut),27426,N/D,N/D,15.7,N/D,14.2,N/D,35-2435-2017,35-2435-27426-2017,N/D
40,Outras,2435,PRIUS,2017,Prius 1.8 VVT-I High (Aut),27426,N/D,N/D,15.7,N/D,14.2,N/D,40-2435-2017,40-2435-27426-2017,N/D
35,Toyota,2435,PRIUS,2012,Prius 1.8 VVT-I,14615,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,35-2435-2012,35-2435-14615-2012,GASOLINA
35,Toyota,2435,PRIUS,2013,Prius 1.8 VVT-I,14615,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,35-2435-2013,35-2435-14615-2013,GASOLINA
40,Outras,2435,PRIUS,2013,Prius 1.8 VVT-I,14615,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,40-2435-2013,40-2435-14615-2013,GASOLINA
40,Outras,2435,PRIUS,2016,Prius 1.8 VVT-I (Aut),26129,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,40-2435-2016,40-2435-26129-2016,GASOLINA
40,Outras,2435,PRIUS,2015,Prius 1.8 VVT-I,22493,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,40-2435-2015,40-2435-22493-2015,GASOLINA
40,Outras,2435,PRIUS,2012,Prius 1.8 VVT-I,14615,Híbrido / Elétrico,Gasolina,15.7,N/D,14.2,N/D,40-2435-2012,40-2435-14615-2012,GASOLINA
40,Outras,767,RAV4,2021,RAV4 2.5 Hybrid SX Connect E-CVT 4WD,31120,Gasolina,N/D,14.3,N/D,12.8,N/D,40-767-2021,40-767-31120-2021,GASOLINA
35,Toyota,767,RAV4,2020,RAV4 2.5 S Hybrid E-CVT 4WD,29673,Híbrido / Elétrico,Gasolina,14.3,N/D,12.8,N/D,35-767-2020,35-767-29673-2020,GASOLINA
35,Toyota,767,RAV4,2021,RAV4 2.5 Hybrid SX Connect E-CVT 4WD,31120,Gasolina,N/D,14.3,N/D,12.8,N/D,35-767-2021,35-767-31120-2021,GASOLINA
40,Outras,767,RAV4,2020,RAV4 2.5 S Hybrid E-CVT 4WD,29673,Híbrido / Elétrico,Gasolina,14.3,N/D,12.8,N/D,40-767-2020,40-767-29673-2020,GASOLINA
36,Volkswagen,480,GOL,2006,Gol Tech 1.0 (G4) (Flex),3940,Gasolina,Álcool,13.8,9.8,18.5,12.2,36-480-2006,36-480-3940-2006,FLEX
36,Volkswagen,478,FOX,2007,Fox 1.0 8V (Flex),6119,Gasolina,Álcool,13.8,9.5,17.8,12.2,36-478-2007,36-478-6119-2007,FLEX
36,Volkswagen,478,FOX,2008,Fox 1.0 8V (Flex),5275,Gasolina,Álcool,13.8,9.5,17.8,12.2,36-478-2008,36-478-5275-2008,FLEX
36,Volkswagen,480,GOL,2010,Gol City Trend 1.0 (G4) (Flex),12207,Gasolina,Álcool,13.8,9.8,18.5,12.2,36-480-2010,36-480-12207-2010,FLEX
36,Volkswagen,480,GOL,2009,Gol City 1.0 (G4) (Flex),6463,Gasolina,Álcool,13.8,9.8,18.5,12.2,36-480-2009,36-480-6463-2009,FLEX
36,Volkswagen,480,GOL,2008,Gol 1.0 (G4) (Flex),5294,Gasolina,Álcool,13.8,9.8,18.5,12.2,36-480-2008,36-480-5294-2008,FLEX
36,Volkswagen,478,FOX,2006,Fox 1.0 8V (Flex),6119,Gasolina,Álcool,13.8,9.5,17.8,12.2,36-478-2006,36-478-6119-2006,FLEX
36,Volkswagen,478,FOX,2005,Fox 1.0 8V (Flex),6119,Gasolina,Álcool,13.8,9.5,17.8,12.2,36-478-2005,36-478-6119-2005,FLEX
4,BMW,2626,SÉRIE 2,2021,218i Grand Coupé Sport GP,30608,Gasolina,N/D,13.7,N/D,23.3,N/D,4-2626-2021,4-2626-30608-2021,GASOLINA
36,Volkswagen,480,GOL,2003,Gol 1.0 MI,1732,N/D,N/D,13.5,N/D,16.5,N/D,36-480-2003,36-480-1732-2003,N/D
36,Volkswagen,480,GOL,1998,Gol 1.0 MI,16124,N/D,N/D,13.5,N/D,16.5,N/D,36-480-1998,36-480-16124-1998,N/D
27,Mitsubishi,2244,ASX,2022,ASX 2.0 (Aut) 4x2,13153,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-13153-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 16V CVT 4WD,16835,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-16835-2022,GASOLINA
27,Mitsubishi,2244,ASX,2014,ASX 2.0 16V,15300,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2014,27-2244-15300-2014,GASOLINA
27,Mitsubishi,2244,ASX,2013,ASX 2.0 4x2,14470,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2013,27-2244-14470-2013,GASOLINA
27,Mitsubishi,2244,ASX,2012,ASX 2.0 4x2,13152,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2012,27-2244-13152-2012,GASOLINA
27,Mitsubishi,2244,ASX,2011,ASX 2.0 4x2,7003,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2011,27-2244-7003-2011,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 4x2,13152,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-13152-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 (Aut) 4x4,14469,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-14469-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 (Aut) 4x2,14468,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-14468-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 4x2,7003,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-7003-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 16V,15300,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-15300-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 16V CVT,15301,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-15301-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 (Aut) 4x2,12224,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-12224-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 (Aut) 4x4,12225,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-12225-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 16V CVT 4WD,22185,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-22185-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 16V CVT 4WD,15302,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-15302-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 4x2,14470,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-14470-2022,GASOLINA
27,Mitsubishi,2244,ASX,2022,ASX 2.0 (Aut) 4x4,13154,Gasolina,N/D,13.3,N/D,20.4,N/D,27-2244-2022,27-2244-13154-2022,GASOLINA
36,Volkswagen,495,VOYAGE,2008,Voyage Comfortline 1.6 (Flex),6457,Gasolina,Álcool,13.1,N/D,18.5,N/D,36-495-2008,36-495-6457-2008,FLEX
14,Fiat,214,PALIO,1996,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-1996,14-214-16413-1996,N/D
14,Fiat,214,PALIO,2013,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2013,14-214-16413-2013,N/D
14,Fiat,214,PALIO,2010,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2010,14-214-16413-2010,N/D
14,Fiat,214,PALIO,2016,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2016,14-214-16413-2016,N/D
14,Fiat,214,PALIO,2015,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2015,14-214-16413-2015,N/D
14,Fiat,214,PALIO,2014,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2014,14-214-16413-2014,N/D
14,Fiat,214,PALIO,1997,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-1997,14-214-16413-1997,N/D
14,Fiat,214,PALIO,2012,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2012,14-214-16413-2012,N/D
14,Fiat,214,PALIO,2011,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2011,14-214-16413-2011,N/D
14,Fiat,214,PALIO,2006,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2006,14-214-16413-2006,N/D
14,Fiat,214,PALIO,2005,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2005,14-214-16413-2005,N/D
14,Fiat,214,PALIO,2004,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2004,14-214-16413-2004,N/D
14,Fiat,214,PALIO,2008,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2008,14-214-16413-2008,N/D
14,Fiat,214,PALIO,2002,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2002,14-214-16413-2002,N/D
14,Fiat,214,PALIO,2007,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2007,14-214-16413-2007,N/D
14,Fiat,214,PALIO,2003,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2003,14-214-16413-2003,N/D
14,Fiat,214,PALIO,2001,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2001,14-214-16413-2001,N/D
14,Fiat,214,PALIO,2000,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2000,14-214-16413-2000,N/D
14,Fiat,214,PALIO,1999,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-1999,14-214-16413-1999,N/D
14,Fiat,214,PALIO,1998,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-1998,14-214-16413-1998,N/D
14,Fiat,214,PALIO,2009,Palio EX 1.3 8V Fire,16413,N/D,N/D,13,N/D,17.2,N/D,14-214-2009,14-214-16413-2009,N/D
38,Volvo,994,XC60,2015,XC60 2.0 T5 Drive-E Comfort,21528,Gasolina,N/D,12.8,N/D,20,N/D,38-994-2015,38-994-21528-2015,GASOLINA
36,Volkswagen,480,GOL,1995,Gol 1.0,21282,Gasolina,N/D,12.8,N/D,15.2,N/D,36-480-1995,36-480-21282-1995,GASOLINA
36,Volkswagen,480,GOL,1997,Gol 1.0 i,21283,Gasolina,N/D,12.8,N/D,15.2,N/D,36-480-1997,36-480-21283-1997,GASOLINA
38,Volvo,994,XC60,2011,XC60 2.0 T5 Comfort,12822,Gasolina,N/D,12.8,N/D,20,N/D,38-994-2011,38-994-12822-2011,GASOLINA
38,Volvo,994,XC60,2012,XC60 2.0 T5 Comfort,13790,Gasolina,N/D,12.8,N/D,20,N/D,38-994-2012,38-994-13790-2012,GASOLINA
38,Volvo,994,XC60,2016,XC60 2.0 T5 Drive-E Kinetic,23642,Gasolina,N/D,12.8,N/D,20,N/D,38-994-2016,38-994-23642-2016,GASOLINA
38,Volvo,994,XC60,2017,XC60 2.0 T5 Drive-E Kinetic,26193,Gasolina,N/D,12.8,N/D,20,N/D,38-994-2017,38-994-26193-2017,GASOLINA
30,Porsche,420,911,2006,911 Carrera S Coupe 3.8,20526,Gasolina,N/D,12.3,N/D,8.9,N/D,30-420-2006,30-420-20526-2006,GASOLINA
4,BMW,821,SÉRIE 1,2021,118i Sport GP,30998,Gasolina,N/D,12.1,N/D,13.4,N/D,4-821-2021,4-821-30998-2021,GASOLINA
14,Fiat,269,UNO MILLE,1991,Uno 1.6 R,820,Gasolina,Álcool,11.6,8,11.6,8,14-269-1991,14-269-820-1991,FLEX
56,MINI,2574,COOPER,2020,Cooper Exclusive 1.5,29904,Gasolina,N/D,11.6,N/D,13.9,N/D,56-2574-2020,56-2574-29904-2020,GASOLINA
36,Volkswagen,2638,GOLF VARIANT,2016,Golf Variant BlueMotion Comfortline 1.4 TSI,25332,Gasolina,N/D,11.5,N/D,13,N/D,36-2638-2016,36-2638-25332-2016,GASOLINA
36,Volkswagen,779,SAVEIRO,1995,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1995,36-779-3146-1995,N/D
36,Volkswagen,779,SAVEIRO,1992,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1992,36-779-3146-1992,N/D
36,Volkswagen,779,SAVEIRO,1996,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1996,36-779-3146-1996,N/D
36,Volkswagen,779,SAVEIRO,1990,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1990,36-779-3146-1990,N/D
